        2646
           1           1           1           0   5.1620002      0.10000000    
           2           1           1           0   5.2560000      0.10000000    
           3           1           1           0   19.490000      0.10000000    
           4           1           1           0   22.624001      0.10000000    
           5           1           1           0   28.540001      0.10000000    
           6           1           1           0   6.5370002      0.10000000    
           7           1           1           0   7.2820001      0.10000000    
           8           1           1           0   11.924000      0.10000000    
           9           1           1           0   6.7859998      0.10000000    
          10           1           1           0   7.1760001      0.10000000    
          11           1           1           0   25.532000      0.10000000    
          12           1           1           0   8.0590000      0.10000000    
          13           1           1           0   5.2719998      0.10000000    
          14           1           1           0   5.9860001      0.10000000    
          15           1           1           0   16.764999      0.10000000    
          16           1           1           0   5.4159999      0.10000000    
          17           1           1           0   12.855000      0.10000000    
          18           1           1           0   2.1949999      0.10000000    
          19           1           1           0   5.5910001      0.10000000    
          20           1           1           0   4.6079998      0.10000000    
          21           1           1           0   2.6480000      0.10000000    
          22           1           1           0   7.3969998      0.10000000    
          23           1           1           0   4.9640002      0.10000000    
          24           1           1           0   9.4189997      0.10000000    
          25           1           1           0   5.6539998      0.10000000    
          26           1           1           0   5.4590001      0.10000000    
          27           1           1           0   5.5749998      0.10000000    
          28           1           1           0   3.1589999      0.10000000    
          29           1           1           0   7.1750002      0.10000000    
          30           1           1           0   15.039000      0.10000000    
          31           1           1           0   6.1550002      0.10000000    
          32           1           1           0   7.5079999      0.10000000    
          33           1           1           0   4.2649999      0.10000000    
          34           1           1           0   2.4210000      0.10000000    
          35           1           1           0   4.6100001      0.10000000    
          36           1           1           0   37.005001      0.10000000    
          37           1           1           0   10.113000      0.10000000    
          38           1           1           0   6.6529999      0.10000000    
          39           1           1           0   12.831000      0.10000000    
          40           1           1           0   19.527000      0.10000000    
          41           1           1           0   11.967000      0.10000000    
          42           1           1           0   11.194000      0.10000000    
          43           1           1           0   8.8739996      0.10000000    
          44           1           1           0   48.488998      0.10000000    
          45           1           1           0   6.1350002      0.10000000    
          46           1           1           0   6.8860002      0.10000000    
          47           1           1           0   16.900999      0.10000000    
          48           1           1           0   11.353000      0.10000000    
          49           1           1           0   2.8950000      0.10000000    
          50           1           1           0   8.7449999      0.10000000    
          51           1           1           0   7.8499999      0.10000000    
          52           1           1           0   20.347000      0.10000000    
          53           1           1           0   10.478000      0.10000000    
          54           1           1           0   10.278000      0.10000000    
