     1     1     1     0     4
         3   0.11862305E+00
         4  -0.10000000E+01
    62     1     1     0     4
         1  -0.39846956E-01
         2  -0.45854543E-01
         3   0.11667191E+00
         4  -0.10000000E+01
    63     1     1     0     4
         1  -0.46798858E-01
         2  -0.58677352E-01
         3   0.10802587E+00
         4  -0.10000000E+01
    64     1     1     0     4
         1  -0.86084593E-01
         2  -0.80395825E-01
         3   0.58555173E-01
         4  -0.10000000E+01
    65     1     1     0     4
         1  -0.10072779E+00
         2  -0.84596965E-01
         3   0.13936876E-03
         4  -0.10000000E+01
    66     1     1     0     4
         1  -0.83125374E-01
         2  -0.73523763E-01
         3  -0.70619987E-01
         4  -0.10000000E+01
    67     1     1     0     4
         1  -0.49669925E-01
         2  -0.64535116E-01
         3  -0.10329991E+00
         4  -0.10000000E+01
    68     1     1     0     4
         1  -0.70988465E-02
         2  -0.51738700E-01
         3  -0.12072890E+00
         4  -0.10000000E+01
    69     1     1     0     4
         1   0.13314692E-03
         2  -0.46642970E-01
         3  -0.12299256E+00
         4  -0.10000000E+01
    70     1     1     0     4
         1   0.31529614E-02
         2  -0.41447945E-01
         3  -0.12479936E+00
         4  -0.10000000E+01
    71     1     1     0     4
         1  -0.32998359E-01
         2  -0.58457070E-01
         3   0.11312221E+00
         4  -0.10000000E+01
    72     1     1     0     0
    73     1     1     0     4
         1  -0.30527076E-01
         2  -0.83010164E-01
         3   0.97366136E-01
         4  -0.10000000E+01
    74     1     1     0     4
         1  -0.69141025E-01
         2  -0.95013343E-01
         3   0.59116305E-01
         4  -0.10000000E+01
    75     1     1     0     4
         1  -0.86671152E-01
         2  -0.98939567E-01
         3  -0.13519055E-02
         4  -0.10000000E+01
    76     1     1     0     4
         1  -0.66566887E-01
         2  -0.89521259E-01
         3  -0.69696111E-01
         4  -0.10000000E+01
    77     1     1     0     4
         1  -0.34509930E-01
         2  -0.78171141E-01
         3  -0.10000546E+00
         4  -0.10000000E+01
    78     1     1     0     4
         1  -0.45159869E-03
         2  -0.63077143E-01
         3  -0.11542887E+00
         4  -0.10000000E+01
    79     1     1     0     4
         1   0.43826368E-02
         2  -0.57983771E-01
         3  -0.11798911E+00
         4  -0.10000000E+01
    80     1     1     0     4
         1   0.71510539E-02
         2  -0.54864546E-01
         3  -0.11933775E+00
         4  -0.10000000E+01
    81     1     1     0     4
         1  -0.29487138E-01
         2  -0.71313372E-01
         3   0.10652542E+00
         4  -0.10000000E+01
    82     1     1     0     0
    83     1     1     0     4
         1  -0.24481292E-01
         2  -0.89820698E-01
         3   0.92928266E-01
         4  -0.10000000E+01
    84     1     1     0     4
         1  -0.38999440E-01
         2  -0.10227425E+00
         3   0.72950497E-01
         4  -0.10000000E+01
    85     1     1     0     4
         1  -0.72467013E-01
         2  -0.10977380E+00
         3  -0.99906335E-03
         4  -0.10000000E+01
    86     1     1     0     4
         1  -0.41015712E-01
         2  -0.97827575E-01
         3  -0.77783232E-01
         4  -0.10000000E+01
    87     1     1     0     4
         1  -0.12171494E-01
         2  -0.86797293E-01
         3  -0.98085875E-01
         4  -0.10000000E+01
    88     1     1     0     4
         1   0.28166136E-02
         2  -0.71617952E-01
         3  -0.11029819E+00
         4  -0.10000000E+01
    89     1     1     0     4
         1   0.56936515E-02
         2  -0.66270664E-01
         3  -0.11348364E+00
         4  -0.10000000E+01
    90     1     1     0     4
         1   0.88443933E-02
         2  -0.61560469E-01
         3  -0.11590876E+00
         4  -0.10000000E+01
    91     1     1     0     0
    92     1     1     0     4
         1  -0.23577174E-01
         2  -0.87633644E-01
         3   0.95221928E-01
         4  -0.10000000E+01
    93     1     1     0     4
         1  -0.22477138E-01
         2  -0.93377724E-01
         3   0.89878435E-01
         4  -0.10000000E+01
    94     1     1     0     4
         1  -0.10831159E-01
         2  -0.11366926E+00
         3   0.65304972E-01
         4  -0.10000000E+01
    95     1     1     0     4
         1   0.20692145E-01
         2  -0.12947993E+00
         3   0.10465989E-01
         4  -0.10000000E+01
    96     1     1     0     4
         1  -0.49152479E-02
         2  -0.10802633E+00
         3  -0.74892629E-01
         4  -0.10000000E+01
    97     1     1     0     4
         1   0.12629015E-02
         2  -0.88300018E-01
         3  -0.97489825E-01
         4  -0.10000000E+01
    98     1     1     0     4
         1   0.29444124E-02
         2  -0.75835522E-01
         3  -0.10743863E+00
         4  -0.10000000E+01
    99     1     1     0     4
         1   0.53427596E-02
         2  -0.69853658E-01
         3  -0.11133138E+00
         4  -0.10000000E+01
   100     1     1     0     4
         1   0.77196301E-02
         2  -0.65235030E-01
         3  -0.11396294E+00
         4  -0.10000000E+01
     1     2     2     0     4
         5   0.10510794E-02
         6   0.78099409E-01
         7   0.91067054E-01
         8  -0.10000000E+01
     2     2     2     0     4
         5   0.19322193E-02
         6   0.83522007E-01
         7   0.86105585E-01
         8  -0.10000000E+01
     3     2     2     0     4
         5   0.47973066E-02
         6   0.92851883E-01
         7   0.75824433E-01
         8  -0.10000000E+01
     4     2     2     0     4
         5   0.41522658E-02
         6   0.10167421E+00
         7   0.63552693E-01
         8  -0.10000000E+01
     5     2     2     0     4
         5  -0.20724814E-01
         6   0.11794767E+00
         7   0.72567036E-02
         8  -0.10000000E+01
     6     2     2     0     0
     7     2     2     0     4
         5  -0.27179630E-01
         6   0.10816867E+00
         7  -0.44211286E-01
         8  -0.10000000E+01
     8     2     2     0     4
         5  -0.20977675E-01
         6   0.10261493E+00
         7  -0.58514479E-01
         8  -0.10000000E+01
     9     2     2     0     4
         5  -0.16293516E-01
         6   0.97206438E-01
         7  -0.68405121E-01
         8  -0.10000000E+01
    10     2     2     0     4
         5   0.23457935E-01
         6   0.72366942E-01
         7  -0.92771665E-01
         8  -0.10000000E+01
    11     2     2     0     4
         5  -0.65643128E-03
         6   0.70634278E-01
         7   0.96975248E-01
         8  -0.10000000E+01
    12     2     2     0     4
         5  -0.91352845E-03
         6   0.75400737E-01
         7   0.93315193E-01
         8  -0.10000000E+01
    13     2     2     0     4
         5  -0.82022374E-02
         6   0.80755030E-01
         7   0.88346926E-01
         8  -0.10000000E+01
    14     2     2     0     4
         5  -0.40054818E-01
         6   0.87457078E-01
         7   0.71698688E-01
         8  -0.10000000E+01
    15     2     2     0     4
         5  -0.44416395E-01
         6   0.10662972E+00
         7   0.32420955E-01
         8  -0.10000000E+01
    16     2     2     0     4
         5  -0.37525729E-01
         6   0.11087335E+00
         7  -0.26320173E-01
         8  -0.10000000E+01
    17     2     2     0     4
         5  -0.27434101E-01
         6   0.10432584E+00
         7  -0.52510188E-01
         8  -0.10000000E+01
    18     2     2     0     4
         5  -0.22613237E-01
         6   0.93950956E-01
         7  -0.71103377E-01
         8  -0.10000000E+01
    19     2     2     0     4
         5  -0.19542066E-01
         6   0.86575221E-01
         7  -0.80725892E-01
         8  -0.10000000E+01
    20     2     2     0     4
         5   0.22414318E-01
         6   0.68631261E-01
         7  -0.95818470E-01
         8  -0.10000000E+01
    21     2     2     0     4
         5  -0.96375255E-02
         6   0.57103907E-01
         7   0.10507185E+00
         8  -0.10000000E+01
    22     2     2     0     4
         5  -0.15688907E-01
         6   0.61116001E-01
         7   0.10204177E+00
         8  -0.10000000E+01
    23     2     2     0     4
         5  -0.21334435E-01
         6   0.68385807E-01
         7   0.96239566E-01
         8  -0.10000000E+01
    24     2     2     0     4
         5  -0.39920655E-01
         6   0.82906020E-01
         7   0.76985479E-01
         8  -0.10000000E+01
    25     2     2     0     4
         5  -0.55942033E-01
         6   0.95721387E-01
         7   0.45844692E-01
         8  -0.10000000E+01
    26     2     2     0     4
         5  -0.56040630E-01
         6   0.10310490E+00
         7  -0.24953124E-01
         8  -0.10000000E+01
    27     2     2     0     4
         5  -0.43726663E-01
         6   0.93890093E-01
         7  -0.60551303E-01
         8  -0.10000000E+01
    28     2     2     0     4
         5  -0.31813997E-01
         6   0.84821954E-01
         7  -0.78657083E-01
         8  -0.10000000E+01
    29     2     2     0     4
         5  -0.21127135E-01
         6   0.76363805E-01
         7  -0.90089090E-01
         8  -0.10000000E+01
    30     2     2     0     4
         5   0.21241355E-01
         6   0.56230090E-01
         7  -0.10383069E+00
         8  -0.10000000E+01
    31     2     2     0     4
         5  -0.18925289E-01
         6   0.40562554E-01
         7   0.11131192E+00
         8  -0.10000000E+01
    32     2     2     0     4
         5  -0.17860454E-01
         6   0.48957302E-01
         7   0.10806488E+00
         8  -0.10000000E+01
    33     2     2     0     4
         5  -0.20272803E-01
         6   0.60740724E-01
         7   0.10145644E+00
         8  -0.10000000E+01
    34     2     2     0     4
         5  -0.38516455E-01
         6   0.75957830E-01
         7   0.84502790E-01
         8  -0.10000000E+01
    35     2     2     0     4
         5  -0.67889549E-01
         6   0.86811052E-01
         7   0.47420262E-01
         8  -0.10000000E+01
    36     2     2     0     4
         5  -0.79793176E-01
         6   0.86704176E-01
         7  -0.22566918E-01
         8  -0.10000000E+01
    37     2     2     0     4
         5  -0.59085638E-01
         6   0.79944173E-01
         7  -0.67168798E-01
         8  -0.10000000E+01
    38     2     2     0     4
         5  -0.39327696E-01
         6   0.69080984E-01
         7  -0.89860897E-01
         8  -0.10000000E+01
    39     2     2     0     4
         5  -0.24485173E-01
         6   0.45714412E-01
         7  -0.10818734E+00
         8  -0.10000000E+01
    40     2     2     0     4
         5  -0.44513639E-02
         6   0.41603688E-01
         7  -0.11244176E+00
         8  -0.10000000E+01
    41     2     2     0     4
         5  -0.22337199E-01
         6   0.30391152E-01
         7   0.11389143E+00
         8  -0.10000000E+01
    42     2     2     0     4
         5  -0.23067930E-01
         6   0.32903240E-01
         7   0.11304459E+00
         8  -0.10000000E+01
    43     2     2     0     4
         5  -0.23059276E-01
         6   0.40485484E-01
         7   0.11055780E+00
         8  -0.10000000E+01
    44     2     2     0     4
         5  -0.76730086E-01
         6   0.13491614E-01
         7   0.91237608E-01
         8  -0.10000000E+01
    45     2     2     0     4
         5  -0.10308476E+00
         6   0.29838843E-01
         7   0.53637728E-01
         8  -0.10000000E+01
    46     2     2     0     4
         5  -0.11042337E+00
         6   0.40433082E-01
         7  -0.23783938E-01
         8  -0.10000000E+01
    47     2     2     0     4
         5  -0.81264859E-01
         6   0.35576984E-01
         7  -0.80772097E-01
         8  -0.10000000E+01
    48     2     2     0     4
         5  -0.50657082E-01
         6   0.21167599E-01
         7  -0.10667532E+00
         8  -0.10000000E+01
    49     2     2     0     4
         5  -0.35075451E-01
         6   0.78475511E-02
         7  -0.11446379E+00
         8  -0.10000000E+01
    50     2     2     0     4
         5  -0.25076342E-01
         6   0.16683914E-01
         7  -0.11613206E+00
         8  -0.10000000E+01
    51     2     2     0     4
         5  -0.22481266E-01
         6   0.48478667E-02
         7   0.11774940E+00
         8  -0.10000000E+01
    52     2     2     0     4
         5  -0.24951977E-01
         6   0.10659588E-02
         7   0.11734604E+00
         8  -0.10000000E+01
    53     2     2     0     4
         5  -0.28272450E-01
         6  -0.14078057E-01
         7   0.11574242E+00
         8  -0.10000000E+01
    54     2     2     0     4
         5  -0.70615131E-01
         6  -0.43479251E-01
         7   0.86699993E-01
         8  -0.10000000E+01
    55     2     2     0     4
         5  -0.96093776E-01
         6  -0.43041575E-01
         7   0.57508607E-01
         8  -0.10000000E+01
    56     2     2     0     4
         5  -0.10943588E+00
         6  -0.44071566E-01
         7  -0.21801741E-01
         8  -0.10000000E+01
    57     2     2     0     4
         5  -0.81589263E-01
         6  -0.37285969E-01
         7  -0.79666677E-01
         8  -0.10000000E+01
    58     2     2     0     4
         5  -0.47267143E-01
         6  -0.32578238E-01
         7  -0.10534850E+00
         8  -0.10000000E+01
    59     2     2     0     4
         5  -0.35741466E-01
         6  -0.26176056E-01
         7  -0.11149526E+00
         8  -0.10000000E+01
    60     2     2     0     4
         5  -0.28508198E-01
         6  -0.19066606E-01
         7  -0.11496773E+00
         8  -0.10000000E+01
    61     2     2     0     4
         5  -0.22514455E-01
         6  -0.21636393E-01
         7   0.11583953E+00
         8  -0.10000000E+01
    62     2     2     0     4
         5  -0.22522334E-01
         6  -0.27944594E-01
         7   0.11448002E+00
         8  -0.10000000E+01
    63     2     2     0     4
         5  -0.45399992E-01
         6  -0.55918456E-01
         7   0.95946849E-01
         8  -0.10000000E+01
    64     2     2     0     4
         5  -0.63368005E-01
         6  -0.61160491E-01
         7   0.81472211E-01
         8  -0.10000000E+01
    65     2     2     0     4
         5  -0.83339407E-01
         6  -0.69906184E-01
         7   0.50611260E-01
         8  -0.10000000E+01
    66     2     2     0     4
         5  -0.84899797E-01
         6  -0.80178383E-01
         7  -0.27518762E-01
         8  -0.10000000E+01
    67     2     2     0     4
         5  -0.65005072E-01
         6  -0.72666521E-01
         7  -0.69912433E-01
         8  -0.10000000E+01
    68     2     2     0     4
         5  -0.37376427E-01
         6  -0.59297164E-01
         7  -0.97368783E-01
         8  -0.10000000E+01
    69     2     2     0     4
         5  -0.28547443E-01
         6  -0.53440406E-01
         7  -0.10355191E+00
         8  -0.10000000E+01
    70     2     2     0     4
         5  -0.23388854E-01
         6  -0.47155586E-01
         7  -0.10781068E+00
         8  -0.10000000E+01
    71     2     2     0     4
         5  -0.17382326E-01
         6  -0.44127480E-01
         7   0.11020187E+00
         8  -0.10000000E+01
    72     2     2     0     0
    73     2     2     0     4
         5  -0.10468458E-01
         6  -0.68216403E-01
         7   0.98136459E-01
         8  -0.10000000E+01
    74     2     2     0     4
         5  -0.57339817E-01
         6  -0.73226647E-01
         7   0.75788089E-01
         8  -0.10000000E+01
    75     2     2     0     4
         5  -0.70703026E-01
         6  -0.90981313E-01
         7   0.33426243E-01
         8  -0.10000000E+01
    76     2     2     0     4
         5  -0.66119715E-01
         6  -0.97385043E-01
         7  -0.23198440E-01
         8  -0.10000000E+01
    77     2     2     0     4
         5  -0.48451146E-01
         6  -0.86446541E-01
         7  -0.67626273E-01
         8  -0.10000000E+01
    78     2     2     0     4
         5  -0.27757205E-01
         6  -0.73445726E-01
         7  -0.90714353E-01
         8  -0.10000000E+01
    79     2     2     0     4
         5  -0.22470440E-01
         6  -0.67895536E-01
         7  -0.96328118E-01
         8  -0.10000000E+01
    80     2     2     0     4
         5  -0.17408192E-01
         6  -0.64604018E-01
         7  -0.99584670E-01
         8  -0.10000000E+01
    81     2     2     0     0
    82     2     2     0     4
         5   0.40658850E-02
         6  -0.69563274E-01
         7   0.97663967E-01
         8  -0.10000000E+01
    83     2     2     0     4
         5   0.10098629E-01
         6  -0.76462939E-01
         7   0.91898137E-01
         8  -0.10000000E+01
    84     2     2     0     4
         5  -0.34674385E-01
         6  -0.84724169E-01
         7   0.77545684E-01
         8  -0.10000000E+01
    85     2     2     0     4
         5  -0.55139563E-01
         6  -0.10314059E+00
         7   0.26748435E-01
         8  -0.10000000E+01
    86     2     2     0     4
         5  -0.44260286E-01
         6  -0.10836082E+00
         7  -0.26320909E-01
         8  -0.10000000E+01
    87     2     2     0     4
         5  -0.25060370E-01
         6  -0.94889406E-01
         7  -0.69005865E-01
         8  -0.10000000E+01
    88     2     2     0     4
         5  -0.20010044E-01
         6  -0.82584755E-01
         7  -0.84694670E-01
         8  -0.10000000E+01
    89     2     2     0     4
         5  -0.18518976E-01
         6  -0.77572787E-01
         7  -0.89628908E-01
         8  -0.10000000E+01
    90     2     2     0     4
         5  -0.15536630E-01
         6  -0.72675403E-01
         7  -0.94184552E-01
         8  -0.10000000E+01
    91     2     2     0     4
         5   0.57268224E-02
         6  -0.68006047E-01
         7   0.98672245E-01
         8  -0.10000000E+01
    92     2     2     0     4
         5   0.18374651E-01
         6  -0.76752167E-01
         7   0.90362093E-01
         8  -0.10000000E+01
    93     2     2     0     4
         5   0.19151612E-01
         6  -0.82829855E-01
         7   0.84653775E-01
         8  -0.10000000E+01
    94     2     2     0     4
         5   0.18846105E-01
         6  -0.99414009E-01
         7   0.64463245E-01
         8  -0.10000000E+01
    95     2     2     0     4
         5   0.63102609E-02
         6  -0.11517456E+00
         7   0.32997453E-01
         8  -0.10000000E+01
    96     2     2     0     4
         5  -0.24743703E-01
         6  -0.11413012E+00
         7  -0.27493557E-01
         8  -0.10000000E+01
    97     2     2     0     4
         5  -0.17205194E-01
         6  -0.94340644E-01
         7  -0.72094765E-01
         8  -0.10000000E+01
    98     2     2     0     4
         5  -0.18160554E-01
         6  -0.85739996E-01
         7  -0.81930935E-01
         8  -0.10000000E+01
    99     2     2     0     4
         5  -0.17758774E-01
         6  -0.81010973E-01
         7  -0.86693016E-01
         8  -0.10000000E+01
   100     2     2     0     4
         5  -0.16091095E-01
         6  -0.76659269E-01
         7  -0.90874991E-01
         8  -0.10000000E+01
     1     3     3     0     4
         9  -0.80060807E-02
        10   0.83165559E-01
        11   0.91399541E-01
        12  -0.10000000E+01
     2     3     3     0     4
         9  -0.60771329E-02
        10   0.88947394E-01
        11   0.85941336E-01
        12  -0.10000000E+01
     3     3     3     0     4
         9  -0.27364157E-02
        10   0.10175710E+00
        11   0.70515872E-01
        12  -0.10000000E+01
     4     3     3     0     4
         9  -0.13470559E-02
        10   0.11302326E+00
        11   0.50580735E-01
        12  -0.10000000E+01
     5     3     3     0     4
         9  -0.15343751E-01
        10   0.12274860E+00
        11  -0.56422785E-02
        12  -0.10000000E+01
     6     3     3     0     0
     7     3     3     0     4
         9  -0.20962528E-01
        10   0.10250924E+00
        11  -0.66233762E-01
        12  -0.10000000E+01
     8     3     3     0     4
         9  -0.15020037E-01
        10   0.95836435E-01
        11  -0.76969214E-01
        12  -0.10000000E+01
     9     3     3     0     4
         9  -0.10797735E-01
        10   0.91701303E-01
        11  -0.82515233E-01
        12  -0.10000000E+01
    10     3     3     0     4
         9   0.20605551E-01
        10   0.70572730E-01
        11  -0.99646298E-01
        12  -0.10000000E+01
    11     3     3     0     4
         9  -0.11998925E-01
        10   0.74589746E-01
        11   0.98116662E-01
        12  -0.10000000E+01
    12     3     3     0     4
         9  -0.11703844E-01
        10   0.80119628E-01
        11   0.93692843E-01
        12  -0.10000000E+01
    13     3     3     0     4
         9  -0.18688765E-01
        10   0.87355417E-01
        11   0.85756894E-01
        12  -0.10000000E+01
    14     3     3     0     4
         9  -0.46423758E-01
        10   0.97548478E-01
        11   0.60527786E-01
        12  -0.10000000E+01
    15     3     3     0     4
         9  -0.47553543E-01
        10   0.11339063E+00
        11   0.14687046E-01
        12  -0.10000000E+01
    16     3     3     0     4
         9  -0.29362819E-01
        10   0.10817330E+00
        11  -0.52638823E-01
        12  -0.10000000E+01
    17     3     3     0     4
         9  -0.19406282E-01
        10   0.97793878E-01
        11  -0.73445472E-01
        12  -0.10000000E+01
    18     3     3     0     4
         9  -0.14168038E-01
        10   0.88174741E-01
        11  -0.85784412E-01
        12  -0.10000000E+01
    19     3     3     0     4
         9  -0.12262764E-01
        10   0.82518903E-01
        11  -0.91513600E-01
        12  -0.10000000E+01
    20     3     3     0     4
         9   0.21113051E-01
        10   0.65787348E-01
        11  -0.10276550E+00
        12  -0.10000000E+01
    21     3     3     0     4
         9  -0.20913834E-01
        10   0.60205322E-01
        11   0.10617163E+00
        12  -0.10000000E+01
    22     3     3     0     4
         9  -0.25233276E-01
        10   0.65062339E-01
        11   0.10229691E+00
        12  -0.10000000E+01
    23     3     3     0     4
         9  -0.30310196E-01
        10   0.73583791E-01
        11   0.94874661E-01
        12  -0.10000000E+01
    24     3     3     0     4
         9  -0.45239954E-01
        10   0.91862267E-01
        11   0.69635868E-01
        12  -0.10000000E+01
    25     3     3     0     4
         9  -0.60103503E-01
        10   0.10472107E+00
        11   0.27487269E-01
        12  -0.10000000E+01
    26     3     3     0     4
         9  -0.47291281E-01
        10   0.10258810E+00
        11  -0.50731645E-01
        12  -0.10000000E+01
    27     3     3     0     4
         9  -0.31010600E-01
        10   0.87855930E-01
        11  -0.81573047E-01
        12  -0.10000000E+01
    28     3     3     0     4
         9  -0.22180121E-01
        10   0.79400847E-01
        11  -0.92401469E-01
        12  -0.10000000E+01
    29     3     3     0     4
         9  -0.13795643E-01
        10   0.74366442E-01
        11  -0.98049968E-01
        12  -0.10000000E+01
    30     3     3     0     4
         9   0.22163994E-01
        10   0.52837310E-01
        11  -0.10977914E+00
        12  -0.10000000E+01
    31     3     3     0     4
         9  -0.31566746E-01
        10   0.44201938E-01
        11   0.11128438E+00
        12  -0.10000000E+01
    32     3     3     0     4
         9  -0.29654601E-01
        10   0.52465605E-01
        11   0.10817786E+00
        12  -0.10000000E+01
    33     3     3     0     4
         9  -0.32363873E-01
        10   0.63522379E-01
        11   0.10125202E+00
        12  -0.10000000E+01
