     1     1     1     0      18.284879    F    F
     2     1     1     0      16.211966    F    F
     3     1     1     0      15.168646    F    F
     4     1     1     0      14.610342    F    F
     5     1     1     0      15.007993    F    F
     6     1     1     0      14.997832    F    F
     7     1     1     0      15.600535    F    F
     8     1     1     0      17.875462    F    F
     9     1     1     0      21.358877    F    F
    10     1     1     0      -1.000000    F    F
    11     1     1     0      17.403204    F    F
    12     1     1     0      14.825552    F    F
    13     1     1     0      13.570170    F    F
    14     1     1     0      12.787057    F    F
    15     1     1     0      12.931150    F    F
    16     1     1     0      13.581914    F    F
    17     1     1     0      14.752228    F    F
    18     1     1     0      16.630594    F    F
    19     1     1     0      19.855399    F    F
    20     1     1     0      23.308828    T    F
    21     1     1     0      16.502186    F    F
    22     1     1     0      13.956733    F    F
    23     1     1     0      11.984778    F    F
    24     1     1     0      10.970925    F    F
    25     1     1     0      11.001552    F    F
    26     1     1     0      12.634333    F    F
    27     1     1     0      14.272288    F    F
    28     1     1     0      16.314859    F    F
    29     1     1     0      19.680167    F    F
    30     1     1     0      23.330665    F    F
    31     1     1     0      16.045175    F    F
    32     1     1     0      13.350736    F    F
    33     1     1     0      11.152221    F    F
    34     1     1     0      10.193344    F    F
    35     1     1     0      10.290447    F    F
    36     1     1     0      11.844401    F    F
    37     1     1     0      13.690925    F    F
    38     1     1     0      16.115409    F    F
    39     1     1     0      19.737892    F    F
    40     1     1     0      22.216188    F    F
    41     1     1     0      15.806568    F    F
    42     1     1     0      13.350188    F    F
    43     1     1     0      11.526734    F    F
    44     1     1     0      10.716261    F    F
    45     1     1     0      10.679054    F    F
    46     1     1     0      11.956310    F    F
    47     1     1     0      14.066709    F    F
    48     1     1     0      16.436904    F    F
    49     1     1     0      18.840111    F    F
    50     1     1     0      21.516750    F    F
    51     1     1     0      16.628082    F    F
    52     1     1     0      14.065042    F    F
    53     1     1     0      12.559442    F    F
    54     1     1     0      11.854466    F    F
    55     1     1     0      11.731491    F    F
    56     1     1     0      12.819371    F    F
    57     1     1     0      15.147279    F    F
    58     1     1     0      17.062357    F    F
    59     1     1     0      19.102306    F    F
    60     1     1     0      21.788509    F    F
    61     1     1     0      17.878812    F    F
    62     1     1     0      15.621292    F    F
    63     1     1     0      14.183396    F    F
    64     1     1     0      13.367688    F    F
    65     1     1     0      13.018655    F    F
    66     1     1     0      13.892488    F    F
    67     1     1     0      15.675003    F    F
    68     1     1     0      17.573818    F    F
    69     1     1     0      19.822662    F    F
    70     1     1     0      22.851256    F    F
    71     1     1     0      19.505772    F    F
    72     1     1     0      17.572925    F    F
    73     1     1     0      16.174728    F    F
    74     1     1     0      15.240442    F    F
    75     1     1     0      15.287822    F    F
    76     1     1     0      16.139454    F    F
    77     1     1     0      17.536747    F    F
    78     1     1     0      18.848954    F    F
    79     1     1     0      20.903917    F    F
    80     1     1     0      24.309976    F    F
    81     1     1     0      21.629009    T    F
    82     1     1     0      -1.000000    F    F
    83     1     1     0      -1.000000    F    F
    84     1     1     0      17.528452    F    F
    85     1     1     0      18.156185    F    F
    86     1     1     0      18.574892    F    F
    87     1     1     0      19.559725    F    F
    88     1     1     0      20.048039    F    F
    89     1     1     0      22.028002    F    F
    90     1     1     0      25.320694    F    F
    91     1     1     0      -1.000000    F    F
    92     1     1     0      21.432420    T    F
    93     1     1     0      19.977143    T    F
    94     1     1     0      -1.000000    F    F
    95     1     1     0      19.846802    F    F
    96     1     1     0      20.672072    F    F
    97     1     1     0      21.133706    F    F
    98     1     1     0      21.547867    F    F
    99     1     1     0      23.526117    F    F
   100     1     1     0      26.899979    F    F
     1     2     2     0      25.214618    F    F
     2     2     2     0      22.929732    F    F
     3     2     2     0      21.242000    F    F
     4     2     2     0      19.801171    F    F
     5     2     2     0      18.575968    F    F
     6     2     2     0      17.041067    T    F
     7     2     2     0      16.647159    T    F
     8     2     2     0      17.991047    T    F
     9     2     2     0      20.519293    F    F
    10     2     2     0      21.317333    F    F
    11     2     2     0      24.370124    F    F
    12     2     2     0      21.609153    F    F
    13     2     2     0      19.692710    F    F
    14     2     2     0      17.663234    F    F
    15     2     2     0      16.207261    F    F
    16     2     2     0      15.205031    F    F
    17     2     2     0      14.951224    F    F
    18     2     2     0      15.638716    F    F
    19     2     2     0      17.918960    F    F
    20     2     2     0      19.555829    F    F
    21     2     2     0      23.295513    F    T
    22     2     2     0      20.284203    F    F
    23     2     2     0      17.672436    F    F
    24     2     2     0      15.450200    F    F
    25     2     2     0      13.845842    F    F
    26     2     2     0      13.320646    F    F
    27     2     2     0      12.839630    F    F
    28     2     2     0      13.747880    F    F
    29     2     2     0      16.220150    F    F
    30     2     2     0      18.350346    F    F
