        2026
           1           1           1           0   8.67856979      0.100000001    
           2           1           1           0   39.0267334      0.100000001    
           3           1           1           0   15.7060776      0.100000001    
           4           1           1           0   11.9727945      0.100000001    
           5           1           1           0   11.4304218      0.100000001    
           6           1           1           0   12.1477518      0.100000001    
           7           1           1           0   12.7652416      0.100000001    
           8           1           1           0   9.69079399      0.100000001    
           9           1           1           0   4.18965387      0.100000001    
          10           1           1           0   9.43799973      0.100000001    
          11           1           1           0   8.15299988      0.100000001    
          12           1           1           0   11.0979996      0.100000001    
          13           1           1           0   5.55684757      0.100000001    
          14           1           1           0   13.1680002      0.100000001    
          15           1           1           0   8.52600002      0.100000001    
          16           1           1           0   8.66542244      0.100000001    
          17           1           1           0   8.51980782      0.100000001    
          18           1           1           0   9.85129452      0.100000001    
          19           1           1           0   3.92600632      0.100000001    
          20           1           1           0   12.0649996      0.100000001    
          21           1           1           0   27.2631931      0.100000001    
          22           1           1           0   9.52725506      0.100000001    
          23           1           1           0   12.1365938      0.100000001    
          24           1           1           0   7.17000008      0.100000001    
          25           1           1           0   4.09044504      0.100000001    
          26           1           1           0   7.80701828      0.100000001    
          27           1           1           0   13.4952602      0.100000001    
          28           1           1           0   10.1429996      0.100000001    
          29           1           1           0   10.4634361      0.100000001    
          30           1           1           0   19.8880005      0.100000001    
          31           1           1           0   5.37300014      0.100000001    
          32           1           1           0   14.5830002      0.100000001    
          33           1           1           0   14.1770000      0.100000001    
          34           1           1           0   35.2609406      0.100000001    
          35           1           1           0   18.6923046      0.100000001    
          36           1           1           0   17.8880005      0.100000001    
          37           1           1           0   17.8785343      0.100000001    
          38           1           1           0   18.5202217      0.100000001    
          39           1           1           0   8.23600006      0.100000001    
          40           1           1           0   7.84000015      0.100000001    
          41           1           1           0   28.8642635      0.100000001    
          42           1           1           0   13.0077124      0.100000001    
          43           1           1           0   11.6588783      0.100000001    
          44           1           1           0   13.3500004      0.100000001    
          45           1           1           0   36.7769356      0.100000001    
          46           1           1           0   4.41086626      0.100000001    
          47           1           1           0   17.9860001      0.100000001    
          48           1           1           0   12.5150003      0.100000001    
          49           1           1           0   10.0188017      0.100000001    
          50           1           1           0   11.6347771      0.100000001    
          51           1           1           0   11.4879999      0.100000001    
          52           1           1           0   47.4506989      0.100000001    
          53           1           1           0   8.84048653      0.100000001    
          54           1           1           0   5.58599997      0.100000001    
          55           1           1           0   9.11100006      0.100000001    
          56           1           1           0   16.1966400      0.100000001    
          57           1           1           0   14.2469997      0.100000001    
          58           1           1           0   17.8859997      0.100000001    
          59           1           1           0   8.70800018      0.100000001    
          60           1           1           0   12.2060003      0.100000001    
          61           1           1           0   10.8280001      0.100000001    
