     1     1     1     0      14.951213    F    F
     1     1     2     0       5.092603    F    F
     2     1     1     0      15.337813    F    F
     2     1     2     0       4.907398    F    F
     3     1     1     0      17.153868    F    F
     3     1     2     0       9.535532    F    F
     4     1     1     0      19.853179    F    F
     4     1     2     0      14.916482    F    F
     5     1     1     0      23.566709    F    F
     5     1     2     0      20.454599    F    F
     6     1     1     0      27.966232    F    F
     6     1     2     0      26.058786    F    F
     7     1     1     0      32.831264    F    F
     7     1     2     0      31.677620    F    F
     8     1     1     0      37.893359    F    F
     8     1     2     0      37.236999    F    F
     9     1     1     0      42.852029    F    F
     9     1     2     0      42.629934    F    F
    10     1     1     0      47.945575    T    F
    10     1     2     0      47.883482    F    F
    11     1     1     0      15.144447    F    F
    11     1     2     0       3.305462    F    F
    12     1     1     0      14.969005    F    F
    12     1     2     0       3.018157    F    F
    13     1     1     0      16.139733    F    F
    13     1     2     0       8.735496    F    F
    14     1     1     0      18.914769    F    F
    14     1     2     0      14.411602    F    F
    15     1     1     0      23.039141    F    F
    15     1     2     0      20.157500    F    F
    16     1     1     0      27.736439    F    F
    16     1     2     0      25.865377    F    F
    17     1     1     0      32.492544    F    F
    17     1     2     0      31.517035    F    F
    18     1     1     0      37.446647    F    F
    18     1     2     0      36.981289    F    F
    19     1     1     0      42.721576    F    F
    19     1     2     0      42.468513    F    F
    20     1     1     0      48.095959    T    F
    20     1     2     0      47.965698    F    F
    21     1     1     0      16.854339    F    F
    21     1     2     0       7.588371    F    F
    22     1     1     0      16.518852    F    F
    22     1     2     0       7.417766    F    F
    23     1     1     0      17.387118    F    F
    23     1     2     0      10.884632    F    F
    24     1     1     0      19.983037    F    F
    24     1     2     0      15.815494    F    F
    25     1     1     0      24.057059    F    F
    25     1     2     0      21.202624    F    F
    26     1     1     0      28.717227    F    F
    26     1     2     0      26.753115    F    F
    27     1     1     0      33.172329    F    F
    27     1     2     0      32.306346    F    F
    28     1     1     0      37.907227    F    F
    28     1     2     0      37.529289    F    F
    29     1     1     0      43.215668    F    F
    29     1     2     0      42.915935    F    F
    30     1     1     0      48.655441    F    F
    30     1     2     0      48.457002    F    F
    31     1     1     0      19.289824    F    F
    31     1     2     0      12.745748    F    F
    32     1     1     0      19.366444    F    F
    32     1     2     0      12.668307    F    F
    33     1     1     0      20.421459    F    F
    33     1     2     0      14.884030    F    F
    34     1     1     0      22.555533    F    F
    34     1     2     0      18.618894    F    F
    35     1     1     0      25.943807    F    F
    35     1     2     0      23.274809    F    F
    36     1     1     0      30.147022    F    F
    36     1     2     0      28.328250    F    F
    37     1     1     0      34.746848    F    F
    37     1     2     0      33.702896    F    F
    38     1     1     0      39.414738    F    F
    38     1     2     0      38.983304    F    F
    39     1     1     0      44.223214    F    F
    39     1     2     0      43.999304    F    F
    40     1     1     0      49.350804    F    F
    40     1     2     0      49.189481    F    F
    41     1     1     0      22.282065    F    F
    41     1     2     0      17.993598    F    F
    42     1     1     0      22.668258    F    F
    42     1     2     0      17.997688    F    F
    43     1     1     0      24.294052    F    F
    43     1     2     0      19.636943    F    F
    44     1     1     0      26.001316    F    F
    44     1     2     0      22.565022    F    F
    45     1     1     0      28.325538    F    F
    45     1     2     0      26.284095    F    F
    46     1     1     0      31.895113    F    F
    46     1     2     0      30.598844    F    F
    47     1     1     0      36.550975    F    F
    47     1     2     0      35.581227    F    F
    48     1     1     0      41.375485    F    F
    48     1     2     0      40.856585    F    F
    49     1     1     0      45.692042    T    F
    49     1     2     0      45.609979    F    F
    50     1     1     0      50.442451    F    F
    50     1     2     0      50.368654    F    F
    51     1     1     0      26.131825    F    F
    51     1     2     0      23.325770    F    F
    52     1     1     0      26.294087    F    F
    52     1     2     0      23.369415    F    F
    53     1     1     0      27.617432    F    F
    53     1     2     0      24.674276    F    F
    54     1     1     0      29.546698    F    F
    54     1     2     0      27.091745    F    F
    55     1     1     0      31.642704    F    F
    55     1     2     0      30.072543    F    F
    56     1     1     0      34.613145    F    F
    56     1     2     0      33.644725    F    F
    57     1     1     0      38.705199    F    F
    57     1     2     0      38.011989    F    F
    58     1     1     0      43.406010    F    F
    58     1     2     0      42.918549    F    F
    59     1     1     0      47.985883    T    F
    59     1     2     0      47.877092    F    F
    60     1     1     0      52.458794    T    F
    60     1     2     0      52.444150    T    F
    61     1     1     0      30.657335    F    F
    61     1     2     0      28.655494    F    F
    62     1     1     0      30.410222    F    F
    62     1     2     0      28.683041    F    F
    63     1     1     0      31.151802    F    F
    63     1     2     0      29.801743    F    F
    64     1     1     0      33.244713    F    F
    64     1     2     0      31.883176    F    F
    65     1     1     0      35.852615    F    F
    65     1     2     0      34.510088    F    F
    66     1     1     0      38.324531    F    F
    66     1     2     0      37.481179    F    F
    67     1     1     0      41.508760    F    F
    67     1     2     0      41.004260    F    F
    68     1     1     0      45.651162    F    F
    68     1     2     0      45.267699    F    F
    69     1     1     0      50.541529    F    F
    69     1     2     0      50.237219    F    F
    70     1     1     0      55.102881    T    F
    70     1     2     0      55.067086    F    F
    71     1     1     0      35.352692    F    F
    71     1     2     0      34.002148    F    F
    72     1     1     0      34.982393    F    F
    72     1     2     0      33.916740    F    F
    73     1     1     0      35.417014    F    F
    73     1     2     0      34.816846    F    F
    74     1     1     0      37.266683    F    F
    74     1     2     0      36.751417    F    F
