     1     1     1     0      15.281422    F    F
     1     1     2     0       5.115189    F    F
     2     1     1     0      15.241324    F    F
     2     1     2     0       4.897663    F    F
     3     1     1     0      16.965031    F    F
     3     1     2     0       9.513132    F    F
     4     1     1     0      20.038958    F    F
     4     1     2     0      14.924246    F    F
     5     1     1     0      24.015133    F    F
     5     1     2     0      20.511976    F    F
     6     1     1     0      28.499352    F    F
     6     1     2     0      26.127495    F    F
     7     1     1     0      33.274300    F    F
     7     1     2     0      31.716730    F    F
     8     1     1     0      38.217456    F    F
     8     1     2     0      37.242011    F    F
     9     1     1     0      43.259749    F    F
     9     1     2     0      42.704307    F    F
    10     1     1     0      48.362501    F    F
    10     1     2     0      48.084140    F    F
    11     1     1     0      14.877589    F    F
    11     1     2     0       3.286977    F    F
    12     1     1     0      14.837969    F    F
    12     1     2     0       3.009788    F    F
    13     1     1     0      16.600447    F    F
    13     1     2     0       8.751302    F    F
    14     1     1     0      19.733474    F    F
    14     1     2     0      14.463793    F    F
    15     1     1     0      23.769834    F    F
    15     1     2     0      20.202725    F    F
    16     1     1     0      28.305112    F    F
    16     1     2     0      25.909984    F    F
    17     1     1     0      33.133513    F    F
    17     1     2     0      31.558818    F    F
    18     1     1     0      38.104771    F    F
    18     1     2     0      37.123313    F    F
    19     1     1     0      43.181435    F    F
    19     1     2     0      42.617933    F    F
    20     1     1     0      48.309713    F    F
    20     1     2     0      48.029293    F    F
    21     1     1     0      16.153236    F    F
    21     1     2     0       7.553969    F    F
    22     1     1     0      16.111664    F    F
    22     1     2     0       7.428463    F    F
    23     1     1     0      17.797222    F    F
    23     1     2     0      10.902222    F    F
    24     1     1     0      20.801153    F    F
    24     1     2     0      15.903586    F    F
    25     1     1     0      24.700922    F    F
    25     1     2     0      21.307584    F    F
    26     1     1     0      29.118811    F    F
    26     1     2     0      26.819388    F    F
    27     1     1     0      33.842481    F    F
    27     1     2     0      32.340140    F    F
    28     1     1     0      38.753276    F    F
